city,state_id,lat,lng,population
Altura,MN,44.0643,-91.9436,489
Alturas,CA,41.4911,-120.5491,2611
Alturas,FL,27.8417,-81.6952,0
Altus,AR,35.4461,-93.7639,725
Altus,OK,34.6566,-99.3051,19246
Alum Bank,PA,40.1806,-78.6136,0
Alum Bridge,WV,39.0393,-80.6551,0
Alum Creek,WV,38.2876,-81.833,0
Alum Rock,CA,37.3694,-121.824,0
Alva,FL,26.7188,-81.6269,0
Alva,KY,36.7351,-83.4244,0
Alva,OK,36.8011,-98.6679,5818
Alva,WY,44.6947,-104.4413,0
Alvarado,MN,48.193,-96.9983,352
Alvarado,TX,32.4068,-97.215,4359
Alvaton,GA,33.171,-84.5805,0
Alvaton,KY,36.8734,-86.353,0
Alvin,IL,40.3084,-87.6084,0
Alvin,SC,33.3491,-79.8162,0
Alvin,TX,29.382,-95.2924,26164
Alvo,NE,40.8723,-96.3865,132
Alvord,IA,43.3418,-96.3026,204
Alvord,TX,33.3569,-97.696,1435
Alvordton,OH,41.6646,-84.4347,0
Alvwood,MN,47.7305,-94.268,0
Alzada,MT,45.0206,-104.4129,0
Ama,LA,29.944,-90.2967,0
Amado,AZ,31.6968,-111.0583,0
Amador City,CA,38.4189,-120.8236,191
Amagansett,NY,40.9844,-72.1326,0
Amagon,AR,35.5632,-91.1092,92
Amalga,UT,41.8565,-111.8974,516
Amana,IA,41.8024,-91.874,0
Amanda,OH,39.6502,-82.7424,740
Amanda Park,WA,47.4532,-123.9194,0
Amargosa Colonia,TX,27.8916,-98.1086,0
Amargosa Valley,NV,36.6438,-116.4003,0
Amarillo,TX,35.1999,-101.8297,205821
Amasa,MI,46.2295,-88.4579,0
Amawalk,NY,41.2884,-73.7662,0
Amaya Colonia,TX,28.7121,-99.8353,0
Amazonia,MO,39.8888,-94.8926,315
Amber,IA,42.1281,-91.1802,0
Amber,OK,35.1602,-97.882,454
Amber,WA,47.3518,-117.7116,0
Amberg,WI,45.5062,-87.9874,0
Amberley,OH,39.2033,-84.4283,3604
Ambia,IN,40.4894,-87.5164,235
Ambler,AK,67.0877,-157.8722,264
Ambler,PA,40.1564,-75.2215,6500
Amboy,CA,34.5578,-115.7444,0
Amboy,IL,41.729,-89.3678,2333
Amboy,IN,40.602,-85.9275,379
Amboy,MN,43.8879,-94.158,513
Amboy,WA,45.9122,-122.4795,0
Ambridge,PA,40.5922,-80.2264,6787
Ambridge Heights,PA,40.5917,-80.2117,0
Ambrose,GA,31.5944,-83.0137,382
Ambrose,ND,48.956,-103.481,26
Amchitka,AK,51.5672,178.8775,0
Amelia,LA,29.6646,-91.1072,0
Amelia,NE,42.2356,-98.912,0
Amelia,OH,39.0228,-84.2185,4957
Amelia City,FL,30.5902,-81.4573,0
Amelia Court House,VA,37.3366,-77.9882,0
Amenia,ND,47.0068,-97.2242,96
Amenia,NY,41.8493,-73.5541,0
American Beach,FL,30.575,-81.444,0
American Canyon,CA,38.1798,-122.2583,20452
American Falls,ID,42.7826,-112.8543,4341
American Fork,UT,40.3815,-111.7935,28770
Americus,GA,32.0737,-84.2248,17775
Americus,IN,40.5254,-86.7476,0
Americus,KS,38.5066,-96.2614,885
Americus,MO,38.7803,-91.5641,0
Amery,WI,45.3046,-92.3634,2770
Ames,IA,42.0262,-93.6275,67841
Ames,NE,41.4491,-96.6262,0
Ames,NY,42.8373,-74.6014,142
Ames,OK,36.2471,-98.1867,247
Ames,TX,30.0451,-94.7373,1093
Ames Lake,WA,47.6346,-121.9664,0
Amesti,CA,36.958,-121.7804,0
Amesville,OH,39.4016,-81.9549,157
Amherst,CO,40.6831,-102.1727,0
Amherst,NE,40.8385,-99.2693,253
Amherst,NH,42.8637,-71.6239,0
Amherst,OH,41.4022,-82.2303,12078
Amherst,SD,45.738,-97.9212,0
Amherst,TX,34.0121,-102.4148,680
Amherst,VA,37.5815,-79.0508,2205
Amherst,WI,44.4473,-89.2833,1046
Amherst Center,MA,42.3757,-72.5188,0
Amherst Junction,WI,44.4686,-89.317,375
Amherstdale,WV,37.78,-81.8182,0
Amidon,ND,46.4822,-103.3195,21
Amiret,MN,44.3166,-95.697,0
Amistad,NM,35.9189,-103.1538,0
Amistad Acres,TX,29.5245,-101.1531,0
Amite,LA,30.7266,-90.509,0
Amity,AR,34.2663,-93.4632,701
Amity,IN,39.4262,-86.0011,0
Amity,MO,39.8684,-94.4354,53
Amity,NY,41.2682,-74.4549,0
Amity,OR,45.1154,-123.2034,1667
Amity Gardens,PA,40.2719,-75.7321,0
Amityville,NY,40.6696,-73.4156,9494
Ammon,ID,43.4748,-111.9559,15252
Amo,IN,39.6888,-86.6125,418
Amonate,VA,37.1909,-81.6387,0
Amoret,MO,38.2549,-94.5873,184
Amorita,OK,36.924,-98.2936,39
Amory,MS,33.9813,-88.4823,6343
Amsden,OH,41.2162,-83.3285,0
Amsterdam,MO,38.3493,-94.589,234
Amsterdam,MT,45.7462,-111.3301,0
Amsterdam,NY,42.9419,-74.1906,21351
Amsterdam,OH,40.4717,-80.9217,483
Amy,AR,33.7321,-92.8154,0
Amy,KS,38.482,-100.6018,0
Anacoco,LA,31.2545,-93.344,841
Anaconda,MT,46.1285,-112.9423,0
Anacortes,WA,48.4878,-122.6291,17667
Anadarko,OK,35.0653,-98.244,5928
Anaheim,CA,33.839,-117.8572,351043
Anahola,HI,22.1455,-159.3151,0
Anahuac,TX,29.7649,-94.6787,2339
Anaktuvuk Pass,AK,68.1545,-151.7097,333
Anamoose,ND,47.8828,-100.242,253
Anamosa,IA,42.1091,-91.2759,5394
Anandale,LA,31.2552,-92.454,0
Anasco,PR,18.286,-67.1411,0
Anasco Zona Urbana,PR,18.286,-67.1411,0
Anatone,WA,46.1349,-117.1324,0
Anawalt,WV,37.3364,-81.4407,202
Anceney,MT,45.6485,-111.3547,0
Ancho,NM,33.9378,-105.7397,0
Anchor,IL,40.5683,-88.5383,144
Anchor Bay,CA,38.8126,-123.5704,0
Anchor Point,AK,59.7703,-151.7052,0
Anchorage,AK,61.1508,-149.1091,256724
Anchorage,KY,38.2689,-85.5364,2425
Anchorville,MI,42.6911,-82.6885,0
Ancient Oaks,PA,40.536,-75.5852,0
Ancor,OH,39.1373,-84.3177,0
Andale,KS,37.7915,-97.6275,993
Andalusia,IL,41.4374,-90.7164,1177
Anderson,AK,64.3077,-149.155,271
Anderson,AL,34.9147,-87.2716,276
Anderson,CA,40.4509,-122.2961,10232
Anderson,IA,40.7982,-95.6086,0
Anderson,IN,40.0875,-85.6921,86565
Anderson,MO,36.6532,-94.4442,1979
Anderson,NJ,40.7614,-74.9304,0
Anderson,SC,34.521,-82.6477,78138
Andersonville,GA,32.1965,-84.1454,234
Andersonville,IN,39.4975,-85.2889,0
Andersonville,OH,39.4338,-83.019,0
Andersonville,TN,36.197,-84.033,0
Andes,MT,47.9556,-104.5488,0
Andes,NY,42.1898,-74.784,0
Anding,MS,32.6921,-90.3979,0
Andover,IA,41.9799,-90.2529,99
Andover,IL,41.2949,-90.2907,573
Andover,KS,37.687,-97.1352,12980
Andover,MA,42.6554,-71.1418,0
Andover,MN,45.2571,-93.3264,32461
Andover,NJ,40.9864,-74.7429,571
Andover,NY,42.1575,-77.7955,1000
Andover,OH,41.6068,-80.5687,1114
Andover,SD,45.4103,-97.9036,87
Andrew,IA,42.1532,-90.5918,423
Andrew,LA,30.0849,-92.2429,0
Andrews,FL,29.5482,-82.888,0
Andrews,IN,40.8603,-85.6019,1129
Andrews,NC,35.1996,-83.8258,1798
Andrews,SC,33.4494,-79.566,3951
Andrews,TX,32.3211,-102.5522,15113
Andrix,CO,37.2795,-103.1927,0
Anegam,AZ,32.3742,-112.035,0
Aneta,ND,47.6796,-97.9897,207
Aneth,UT,37.205,-109.1623,0
Angel Fire,NM,36.3821,-105.2715,1113
Angela,MT,46.73,-106.2011,0
Angeles,TX,31.9015,-103.9624,0
Angelica,NY,42.3055,-78.0206,831
Angelica,WI,44.675,-88.3215,0
Angels Camp,CA,38.0683,-120.5396,0
Angelus,KS,39.1911,-100.6843,0
Angie,LA,30.9633,-89.8177,242
Angier,NC,35.5069,-78.7395,5096
Angiola,CA,35.9891,-119.476,0
Angle,UT,38.2492,-111.9766,0
Angle Inlet,MN,49.3465,-95.0732,0
Angleton,TX,29.1689,-95.4288,19491
Angola,IN,41.6431,-85.005,11169
Angola,KS,37.1056,-95.4494,0
Angola,NY,42.6379,-79.0295,2113
Angola on the Lake,NY,42.655,-79.0523,0
Angoon,AK,57.4563,-134.4998,444
Angora,MN,47.7749,-92.6341,0
Angora,NE,41.8519,-103.1252,0
Anguilla,MS,32.9719,-90.8284,661
Angus,MN,48.0811,-96.7031,0
Angus,NE,40.2822,-97.9795,0
Angus,TX,31.9976,-96.4269,417
Angwin,CA,38.5776,-122.4512,0
Aniak,AK,61.5818,-159.5448,543
Animas,NM,31.9449,-108.8065,0
Animas,PR,18.4457,-66.6365,0
Animas Comunidad,PR,18.4457,-66.6365,0
Anita,IA,41.4436,-94.7659,943
Anita,PA,41.0015,-78.9631,0
Aniwa,WI,45.0114,-89.2088,245
Ankeny,IA,41.7279,-93.6033,58627
Ankenytown,OH,40.5342,-82.5049,0
Ankona,FL,27.3406,-80.275,0
Anmoore,WV,39.2611,-80.2862,751
Ann Arbor,MI,42.2757,-83.7312,324421
Anna,IL,37.4612,-89.2388,5841
Anna,OH,40.3962,-84.1762,1532
Anna,TX,33.3475,-96.5512,15554
Anna Maria,FL,27.5297,-82.734,1723
Annabella,UT,38.706,-112.0585,809
Annada,MO,39.2622,-90.8287,29
Annamoriah,WV,38.9406,-81.2271,0
Annandale,MN,45.26,-94.1203,3350
Annandale,NJ,40.6469,-74.8881,0
Annandale,VA,38.8324,-77.196,0
Annapolis,IL,39.1454,-87.8156,0
Annapolis,MD,38.9705,-76.5047,39418
Annapolis,MO,37.3605,-90.6976,342
Annapolis,WA,47.5476,-122.6207,0
Annawan,IL,41.3948,-89.8881,855
Anneta,KY,37.3709,-86.2453,0
Annetta,TX,32.6956,-97.6591,1489
Annetta North,TX,32.7193,-97.6724,536
Annetta South,TX,32.6743,-97.6482,546
Annette,AK,55.0617,-131.5417,0
Annex,OR,44.2346,-116.9922,0
Anniston,MO,36.8243,-89.3267,222
Annona,TX,33.5818,-94.9131,297
Annsville,NY,41.3076,-73.9279,0
Annville,KY,37.3255,-83.9622,0
Annville,PA,40.3326,-76.5077,0
Anoka,MN,45.21,-93.3894,17400
Anoka,NE,42.946,-98.8285,6
Anon Raices Comunidad,PR,18.1391,-66.5863,0
Anselma,PA,40.0815,-75.6419,0
Anselmo,NE,41.6186,-99.8645,143
Ansley,AL,31.8863,-86.1158,0
Ansley,LA,32.3957,-92.6929,0
Ansley,MS,30.2252,-89.4837,0
Ansley,NE,41.2879,-99.3824,424
Anson,KS,37.3653,-97.5298,0
Anson,ME,44.7983,-69.8961,0
Anson,TX,32.7549,-99.8962,2329
Ansonia,CT,41.3443,-73.0689,18732
Ansonia,OH,40.2141,-84.6344,1133
Ansonville,NC,35.1041,-80.1097,591
Ansted,WV,38.1357,-81.1038,1374
Anston,WI,44.6172,-88.1604,0
Antares,AZ,35.4229,-113.8083,0
Antelope,CA,38.7153,-121.361,0
Antelope,KS,38.4361,-96.9739,0
Antelope,MT,48.6898,-104.4541,0
Antelope,OR,44.9113,-120.7239,48
Antelope,SD,43.3087,-100.6307,0
Antelope Hills,WY,43.0813,-106.3117,0
Anthem,AZ,33.8559,-112.1171,0
Anthon,IA,42.3881,-95.8657,566
Anthony,FL,29.2894,-82.1118,0
Anthony,KS,37.1579,-98.0413,2178
Anthony,NM,32.0131,-106.5985,9330
Anthony,TX,31.9876,-106.5933,5584
Anthony,WV,37.896,-80.332,0
Anthonyville,AR,35.0398,-90.3405,151
Anthoston,KY,37.7553,-87.5327,0
Antietam,MD,39.4151,-77.7364,0
Antigo,WI,45.1409,-89.1551,7791
Antimony,UT,38.103,-111.9823,119
Antioch,CA,37.9789,-121.7958,300780
Antioch,IL,42.4744,-88.072,14274
Antioch,NE,42.0683,-102.5821,0
Antioch,OH,39.6608,-81.067,85
Antioch,OK,34.7251,-97.4056,0
Antler,ND,48.9712,-101.2829,27
Antlers,OK,34.2325,-95.6214,2325
Antoine,AR,34.0342,-93.4226,112
Anton,CO,39.7417,-103.2172,0
Anton,KY,37.352,-87.3947,0
Anton,TX,33.8114,-102.1622,1115
Anton Chico,NM,35.1947,-105.1439,0
Anton Ruiz,PR,18.1883,-65.8079,0
Anton Ruiz Comunidad,PR,18.1883,-65.8079,0
Antonia,LA,31.5643,-92.4093,0
Antonino,KS,38.7839,-99.3926,0
Antonito,CO,37.0766,-106.0102,756
Antreville,SC,34.2971,-82.5541,0
Antrim,LA,32.8774,-93.7052,0
Antrim,NH,43.0379,-71.946,0
Antrim,OH,40.1203,-81.3584,0
Antrim,PA,41.634,-77.2869,0
Antwerp,NY,44.1993,-75.6075,663
Antwerp,OH,41.1798,-84.7378,1681
Anvik,AK,62.6523,-160.2143,86
Anza,CA,33.5679,-116.6966,0
Apache,OK,34.8938,-98.3581,1441
Apache Creek,NM,33.8487,-108.6141,0
Apache Junction,AZ,33.3982,-111.5349,39954
Apalachee,GA,33.6865,-83.431,0
Apalachicola,FL,29.7282,-84.994,3850
Apalachin,NY,42.0705,-76.1626,0
Apex,NC,35.7248,-78.866,47349
Apgar,MT,48.5277,-113.9932,0
Apison,TN,35.0104,-85.0089,0
Aplin,AR,34.974,-92.9788,0
Aplington,IA,42.582,-92.8838,1068
Apollo,PA,40.5849,-79.5648,1572
Apollo Beach,FL,27.7619,-82.4003,0
Apopka,FL,28.7006,-81.5303,49458
Appalachia,VA,36.9096,-82.7881,1654
Apple Canyon Lake,IL,42.4302,-90.1642,0
Apple Creek,OH,40.7486,-81.8334,1186
Apple Grove,VA,37.8929,-77.8969,0
Apple Grove,WV,38.6663,-82.1706,0
Apple Mountain Lake,VA,38.9231,-78.1033,0
Apple River,IL,42.5022,-90.0937,351
Apple Valley,CA,34.5329,-117.2102,72553
Apple Valley,MN,44.7456,-93.2006,51957
Apple Valley,OH,40.4389,-82.3481,0
Apple Valley,UT,37.081,-113.1034,739
Appleby,TX,31.717,-94.6078,472
Applegate,CA,39.0007,-120.9924,0
Applegate,MI,43.3554,-82.6371,237
Applegate,OR,42.2571,-123.1684,0
Appleton,AR,35.4254,-92.8743,0
Appleton,MN,45.1997,-96.0234,1350
Appleton,NY,43.3276,-78.6481,0
Appleton,WI,44.2775,-88.3896,221379
Appleton City,MO,38.1906,-94.031,1074
Applewold,PA,40.8084,-79.5221,291
Applewood,CO,39.7524,-105.1605,0
Appling,GA,33.5588,-82.3183,0
Appomattox,VA,37.359,-78.8265,1769
Apshawa,NJ,41.0176,-74.3629,0
Aptakisic,IL,42.1825,-87.9473,0
Aptos,CA,36.9912,-121.8928,0
Aqua Park,OK,35.6204,-95.0761,0
Aquadale,NC,35.2244,-80.2235,0
Aquasco,MD,38.5913,-76.7074,0
Aquebogue,NY,40.9425,-72.6149,0
Aquia Harbour,VA,38.4597,-77.3806,0
Aquilla,OH,41.5465,-81.173,340
Aquilla,TX,31.8548,-97.22,109
Arab,AL,34.3309,-86.499,8300
Arabi,GA,31.8282,-83.7302,562
Arabi,LA,29.9554,-89.9984,0
Arabia,NE,42.7311,-100.3726,0
Arabia,OH,38.6581,-82.4735,0
Aragon,GA,34.0457,-85.057,1242
Aragon,NM,33.8899,-108.5201,0
Aransas Pass,TX,27.8881,-97.1128,8393
Arapaho,OK,35.5779,-98.9593,812
Arapahoe,CO,38.85,-102.1821,0
Arapahoe,NC,35.0216,-76.826,535
Arapahoe,NE,40.3049,-99.898,997
Arapahoe,WY,42.9911,-108.4562,0
Ararat,VA,36.599,-80.5106,0
Arbela,MO,40.4631,-92.0156,42
Arboles,CO,37.0201,-107.4221,0
Arbon,ID,42.4557,-112.5683,0
Arbor Hill,IA,41.3667,-94.3183,0
Arbovale,WV,38.4353,-79.8116,0
Arbuckle,CA,39.0141,-122.061,0
Arbury Hills,IL,41.5356,-87.8476,0
Arbutus,MD,39.2428,-76.6922,0
Arbyrd,MO,36.0535,-90.2399,479
Arcade,GA,34.0711,-83.5403,1808
Arcade,NY,42.5317,-78.4327,2901
Arcade,TX,31.8029,-102.446,0
Arcadia,CA,34.1342,-118.0373,58523
Arcadia,FL,27.2213,-81.8586,18184
Arcadia,IA,42.0862,-95.0432,467
Arcadia,IN,40.1742,-86.0211,1653
Arcadia,KS,37.6412,-94.624,311
Arcadia,LA,32.5506,-92.9218,2850
Arcadia,MI,44.4931,-86.2369,0
Arcadia,MO,37.5864,-90.6293,565
Arcadia,NE,41.425,-99.126,305
Arcadia,OH,41.1078,-83.5144,600
Arcadia,OK,35.6655,-97.3255,269
Arcadia,PA,40.7812,-78.8525,0
Arcadia,SC,34.9609,-81.9929,0
Arcadia,TX,29.3833,-95.1202,0
Arcadia,WI,44.2494,-91.4948,3127
Arcadia Lakes,SC,34.0536,-80.9615,865
Arcanum,OH,39.9924,-84.5543,2062
Arch Cape,OR,45.829,-123.9621,0
Archbald,PA,41.5077,-75.5453,6979
Archbold,OH,41.5162,-84.3034,4747
Archdale,NC,35.9035,-79.9612,11631
Archer,FL,29.5395,-82.5137,1191
Archer,IA,43.1151,-95.744,127
Archer,NE,41.1666,-98.1389,0
Archer City,TX,33.5937,-98.6257,1746
Archer Lodge,NC,35.6909,-78.3744,14907
Archibald,LA,32.349,-91.7773,0
Archie,LA,31.5799,-91.9674,0
Archie,MO,38.4826,-94.3502,1210
Archville,NY,41.1218,-73.8612,0
Arco,GA,31.2013,-81.5062,0
Arco,ID,43.6314,-113.3015,849
Arco,MN,44.3814,-96.1812,73
Arcola,GA,32.3435,-81.6021,0
Arcola,IL,39.6834,-88.3012,2822
Arcola,IN,41.1037,-85.2941,0
Arcola,MO,37.5493,-93.8761,54
Arcola,MS,33.2705,-90.88,352
Arcola,TX,29.5031,-95.469,2202
Arcola,VA,38.9448,-77.5305,0
Arctic Village,AK,68.1421,-145.4957,0
Ardara,PA,40.3578,-79.735,0
Arden,AR,33.6896,-94.2858,0
Arden,DE,39.8113,-75.4886,450
Arden,NV,36.018,-115.2308,0
Arden,NY,41.2745,-74.1529,0
Arden Hills,MN,45.0722,-93.1671,10324
Arden on the Severn,MD,39.0677,-76.5963,0
Arden Town,CA,38.5741,-121.383,0
Ardencroft,DE,39.8054,-75.486,237
Ardentown,DE,39.8078,-75.4804,273
Ardenvoir,WA,47.7373,-120.369,0
Ardmore,AL,34.9847,-86.8374,1382
Ardmore,OK,34.1944,-97.1251,21597
Ardmore,PA,40.0032,-75.2947,0
Ardmore,SD,43.0194,-103.6563,0
Ardmore,TN,35.0031,-86.8555,1216
Ardoch,ND,48.2055,-97.3408,66
Ardsley,NY,41.0135,-73.8395,4634
Arecibo,PR,18.4491,-66.7387,0
Arecibo Zona Urbana,PR,18.4491,-66.7387,0
Aredale,IA,42.8332,-93.0054,73
Arena,WI,43.1637,-89.9101,820
Arenas Valley,NM,32.7765,-108.2029,0
Arendtsville,PA,39.9234,-77.2999,958
Arenzville,IL,39.8804,-90.3706,385
Argenta,IL,39.9851,-88.8202,908
Argentine,MI,42.7905,-83.8356,0
Argo,AL,33.6962,-86.5066,4213
Argo,KY,37.4807,-82.0632,0
Argo,TX,33.2551,-94.8949,0
Argonia,KS,37.2678,-97.7631,482
Argonne,WI,45.6582,-88.8777,0
Argos,IN,41.2388,-86.2525,1647
Argusville,ND,47.0501,-96.9431,474
Argyle,GA,31.0733,-82.6489,214
Argyle,IA,40.5317,-91.5663,0
Argyle,MN,48.3364,-96.8163,634
Argyle,MO,38.2955,-92.0256,161
Argyle,NY,43.2363,-73.4907,293
Argyle,TX,33.1105,-97.1862,4006
Argyle,WI,42.7013,-89.866,839
Arial,SC,34.8462,-82.6404,0
Ariel,FL,28.9005,-80.8637,0
Ariel,WA,45.9568,-122.5709,0
Arimo,ID,42.5599,-112.1726,363
Arion,IA,41.9482,-95.4623,106
Aripeka,FL,28.4308,-82.6669,0
Aripine,AZ,34.4084,-110.431,0
Arispe,IA,40.948,-94.2191,99
Arispe,TX,31.1512,-105.275,0
Arista,WV,37.4726,-81.2607,0
Aristes,PA,40.8155,-76.3395,0
Aristocrat Ranchettes,CO,40.1096,-104.7549,0
Arivaca,AZ,31.575,-111.2926,0
Arivaca Junction,AZ,31.739,-111.0738,0
Arizona City,AZ,32.7506,-111.6708,0
Arizona Village,AZ,34.8548,-114.5893,0
Arjay,KY,36.8061,-83.642,0
Arkadelphia,AL,33.9051,-86.9625,0
Arkadelphia,AR,34.1245,-93.0719,10568
Arkana,AR,36.2384,-92.3165,0
Arkansas City,AR,33.609,-91.205,323
Arkansas City,KS,37.0726,-97.0386,12656
Arkansaw,WI,44.6334,-92.0221,0
Arkdale,WI,44.0253,-89.8861,0
Arkinda,AR,33.7804,-94.4688,0
Arkoe,MO,40.2596,-94.8291,64
Arkoma,OK,35.3374,-94.4438,1925
Arkport,NY,42.3926,-77.6954,815
Arlee,MT,47.1679,-114.0838,0
Arletta,WA,47.2901,-122.6676,0
Arlington,AZ,33.3346,-112.7747,0
Arlington,CO,38.3361,-103.3433,0
Arlington,GA,31.4383,-84.7253,1380
Arlington,IA,42.7488,-91.6711,406
Arlington,IL,41.4716,-89.2483,185
Arlington,IN,39.6458,-85.5796,0
Arlington,KS,37.8961,-98.177,450
Arlington,KY,36.7904,-89.0132,308
Arlington,LA,30.3882,-91.1718,0
Arlington,MA,42.4186,-71.1638,0
Arlington,MN,44.6083,-94.0764,2158
Arlington,NE,41.4548,-96.3565,1273
Arlington,NY,41.6958,-73.8989,0
Arlington,OH,40.8939,-83.6529,1463
Arlington,OR,45.7207,-120.1888,581
Arlington,SD,44.3636,-97.1343,880
Arlington,TN,35.2595,-89.668,11551
Arlington,TX,32.6998,-97.1251,392772
Arlington,VA,38.8786,-77.1011,0
Arlington,VT,43.0691,-73.1475,0
Arlington,WA,48.1698,-122.144,19112
Arlington,WI,43.3352,-89.3724,808
Arlington,WY,41.6052,-106.1999,0
Arlington Heights,IL,42.0955,-87.9825,75525
Arlington Heights,OH,39.2151,-84.4555,739
Arlington Heights,PA,41.0039,-75.2116,0
Arlington Heights,WA,48.2119,-122.0631,0
Arm,MS,31.5029,-90.0162,0
Arma,KS,37.5429,-94.7023,1444
Armada,MI,42.8424,-82.8828,1740
Armagh,PA,40.4536,-79.0324,117
Armbrust,PA,40.2237,-79.5512,0
Armijo,NM,35.0537,-106.6772,0
Armington,IL,40.3398,-89.3143,333
Armington,MT,47.3664,-110.9036,0
Arminto,WY,43.1789,-107.2576,0
Armona,CA,36.3179,-119.7054,0
Armonk,NY,41.132,-73.7137,0
Armor,NY,42.7406,-78.7989,0
Armorel,AR,35.9201,-89.7981,0
Armour,SD,43.319,-98.3448,678
Armstrong,FL,29.7622,-81.4479,0
Armstrong,IA,43.3945,-94.4834,885
Armstrong,MO,39.2692,-92.7042,285
Armstrong,OK,34.0528,-96.3446,111
Armstrong,TX,26.9245,-97.7914,0
Armstrongs Mills,OH,39.9081,-80.9348,0
Arnaudville,LA,30.4021,-91.932,1069
Arnegard,ND,47.8084,-103.4388,153
Arnett,OK,36.135,-99.7712,511
Arnett,TX,31.4452,-97.8914,0
Arney,TX,34.6873,-102.103,0
Arno,TX,31.6632,-103.636,0
Arnold,CA,38.2423,-120.3546,0
Arnold,MD,39.0437,-76.4974,0
Arnold,MN,46.8746,-92.111,0
Arnold,MO,38.4294,-90.3725,21319
Arnold,NE,41.4232,-100.1936,578
Arnold,PA,40.5789,-79.7653,4939
Arnold City,PA,40.1176,-79.8228,0
Arnold Line,MS,31.3371,-89.3772,0
Arnold Mill,GA,34.1176,-84.388,0
Arnolds Park,IA,43.36,-95.1264,1256
Arnoldsville,GA,33.9103,-83.2181,355
Arnot,PA,41.6623,-77.1222,0
Arnott,WI,44.4572,-89.4468,0
Arock,OR,42.914,-117.5252,0
Aroma Park,IL,41.0788,-87.8011,704
Aromas,CA,36.8771,-121.6404,0
Arona,PA,40.2683,-79.6578,347
Aroya,CO,38.8542,-103.1255,0
Arp,TX,32.2279,-95.0536,1002
Arpelar,OK,34.9356,-95.9589,0
Arpin,WI,44.5394,-90.0319,320
Arredondo,FL,29.605,-82.4093,0
Arrey,NM,32.8472,-107.3204,0
Arriba,CO,39.2841,-103.2739,201
Arrington,KS,39.4628,-95.5364,0
Arrington,VA,37.6744,-78.8929,0
Arrow Creek,MT,47.3444,-110.1752,0
Arrow Point,MO,36.5441,-93.6226,88
Arrow Rock,MO,39.0699,-92.9473,58
Arrowbear Lake,CA,34.2108,-117.0834,0
Arrowhead Highlands,CA,34.23,-117.2628,0
Arrowhead Springs,WY,41.5081,-109.1551,0
Arrowsmith,IL,40.4493,-88.6321,291
Arroyo,PR,17.9706,-66.0609,0
Arroyo Colorado Estates Colonia,TX,26.1864,-97.6114,0
Arroyo Gardens,TX,26.2052,-97.5021,0
Arroyo Grande,CA,35.1243,-120.5849,54542
Arroyo Hondo,NM,36.5346,-105.6666,0
Arroyo Seco,NM,36.5215,-105.586,0
Arroyo Zona Urbana,PR,17.9706,-66.0609,0
Artas,SD,45.8873,-99.8069,8
Artemus,KY,36.8352,-83.8414,0
Artesia,AZ,32.6981,-109.7076,0
Artesia,CA,33.8676,-118.0806,16874
Artesia,MS,33.4163,-88.6424,429
Artesia,NM,32.8479,-104.4277,13816
Artesia Wells,TX,28.28,-99.2845,0
Artesian,SD,44.0079,-97.9237,140
Arthur,IA,42.3354,-95.3469,203
Arthur,IL,39.7144,-88.4694,2268
Arthur,ND,47.1043,-97.2186,363
Arthur,NE,41.5718,-101.6923,119
Arthur,NV,40.7966,-115.1909,0
Arthur,TN,36.5481,-83.6707,0
Arthur City,TX,33.8704,-95.5063,0
Artois,CA,39.6332,-122.1898,0
Artondale,WA,47.3023,-122.6398,0
Arundel Village,MD,39.2223,-76.6041,0
Arvada,CO,39.8321,-105.1508,117453
Arvada,WY,44.6622,-106.1419,0
Arvana,TX,32.8098,-101.9149,0
Arvin,CA,35.1944,-118.8306,21380
Arvonia,VA,37.6835,-78.3414,0
Asbury,IA,42.5118,-90.7799,5475
Asbury,MO,37.2729,-94.6052,207
Asbury,NJ,40.7004,-75.0122,0
Asbury,WV,37.8198,-80.5592,0
Asbury Lake,FL,30.0472,-81.7855,0
Asbury Park,NJ,40.2226,-74.0118,15722
Ascutney,VT,43.4079,-72.407,0
Ash Flat,AR,36.2364,-91.6072,1076
Ash Fork,AZ,35.2172,-112.4913,0
Ash Grove,KS,39.1614,-98.362,0
Ash Grove,MO,37.3177,-93.581,1450
Asharoken,NY,40.938,-73.3815,648
Ashaway,RI,41.4259,-71.7852,0
Ashburn,GA,31.7096,-83.6528,4040
Ashburn,MO,39.5458,-91.172,0
Ashburn,VA,39.0302,-77.4712,0
Ashby,AL,33.021,-86.9194,0
Ashby,MN,46.093,-95.8155,436
Ashby,NE,42.0219,-101.9277,0
Ashdown,AR,33.6746,-94.1266,3926
Asheboro,NC,35.7159,-79.8128,39496
Asher,OK,34.9885,-96.9254,417
Asherton,TX,28.446,-99.7604,1118
Asherville,KS,39.4074,-97.9732,0
Asheville,NC,35.5703,-82.5536,299892
Ashford,WA,46.7537,-122.0113,0
Ashippun,WI,43.2131,-88.5181,0
Ashkum,IL,40.8782,-87.9531,727
Ashland,CA,37.6942,-122.1159,0
Ashland,IL,39.8886,-90.008,1239
Ashland,KS,37.1868,-99.7697,807
Ashland,KY,38.4593,-82.6449,21038
Ashland,LA,32.1164,-93.1171,264
Ashland,ME,46.6241,-68.3964,0
Ashland,MO,38.7888,-92.248,3688
Ashland,MS,34.8341,-89.1778,543
Ashland,MT,45.5977,-106.2975,0
